23, 2019-04-10 20:04:37, 139.604544, 35.356168
99, 2019-04-10 20:04:41, 139.604544, 35.356156
23, 2019-04-10 20:04:45, 139.604544, 35.356164
99, 2019-04-10 20:04:49, 139.60456, 35.356156
23, 2019-04-10 20:04:53, 139.60456, 35.356168
99, 2019-04-10 20:04:57, 139.604576, 35.356164
23, 2019-04-10 20:05:01, 139.60456, 35.356168
99, 2019-04-10 20:05:05, 139.604576, 35.356164
23, 2019-04-10 20:05:09, 139.60456, 35.356168
99, 2019-04-10 20:05:13, 139.604576, 35.356156
23, 2019-04-10 20:05:17, 139.60456, 35.356164
99, 2019-04-10 20:05:21, 139.604576, 35.35616
23, 2019-04-10 20:05:25, 139.60456, 35.356164
99, 2019-04-10 20:05:29, 139.604576, 35.356164
23, 2019-04-10 20:05:33, 139.60456, 35.356164
99, 2019-04-10 20:05:37, 139.604576, 35.356152
23, 2019-04-10 20:05:41, 139.60456, 35.356164
99, 2019-04-10 20:05:45, 139.604576, 35.356144
23, 2019-04-10 20:05:49, 139.60456, 35.356168
99, 2019-04-10 20:05:53, 139.604576, 35.356148
23, 2019-04-10 20:05:57, 139.604576, 35.356168
99, 2019-04-10 20:06:01, 139.604576, 35.356156
23, 2019-04-10 20:06:05, 139.60456, 35.356168
99, 2019-04-10 20:06:09, 139.604576, 35.356148
23, 2019-04-10 20:06:13, 139.60456, 35.356168
99, 2019-04-10 20:06:17, 139.604576, 35.356144
23, 2019-04-10 20:06:21, 139.60456, 35.356172
99, 2019-04-10 20:06:25, 139.604576, 35.356144
23, 2019-04-10 20:06:29, 139.60456, 35.356172
99, 2019-04-10 20:06:33, 139.604576, 35.356148
23, 2019-04-10 20:06:37, 139.604544, 35.356172
99, 2019-04-10 20:06:41, 139.604576, 35.356148
23, 2019-04-10 20:06:45, 139.60456, 35.356172
99, 2019-04-10 20:06:49, 139.604576, 35.356148
23, 2019-04-10 20:06:53, 139.60456, 35.356184
99, 2019-04-10 20:06:57, 139.604576, 35.356148
23, 2019-04-10 20:07:01, 139.60456, 35.356184
99, 2019-04-10 20:07:05, 139.604592, 35.356144
23, 2019-04-10 20:07:09, 139.604576, 35.356184
99, 2019-04-10 20:07:13, 139.605472, 35.356028
23, 2019-04-10 20:07:17, 139.604704, 35.356128
99, 2019-04-10 20:07:21, 139.60728, 35.356192
23, 2019-04-10 20:07:25, 139.60584, 35.356092
99, 2019-04-10 20:07:29, 139.610144, 35.356156
23, 2019-04-10 20:07:33, 139.608032, 35.356216
99, 2019-04-10 20:07:37, 139.611488, 35.35616
23, 2019-04-10 20:07:41, 139.610768, 35.35616
99, 2019-04-10 20:07:45, 139.616, 35.35602
23, 2019-04-10 20:07:49, 139.6136, 35.356964
99, 2019-04-10 20:07:53, 139.619296, 35.355932
23, 2019-04-10 20:07:57, 139.616928, 35.355976
99, 2019-04-10 20:08:01, 139.622368, 35.355832
23, 2019-04-10 20:08:05, 139.620064, 35.355888
99, 2019-04-10 20:08:09, 139.625888, 35.355884
23, 2019-04-10 20:08:13, 139.62336, 35.355796
99, 2019-04-10 20:08:17, 139.628464, 35.356912
23, 2019-04-10 20:08:21, 139.626576, 35.356048
